Genre1 Partner1 rating,Genre1 Partner2 rating,Genre2 Partner1 rating,Genre2 Partner2 rating,Genre3 Partner1 rating,Genre3 Partner2 rating,Compatibility (0-1)
6,9,0,3,9,3,0.6846509888149556
9,7,6,7,4,5,0.9764834742030625
6,9,4,9,1,3,0.7858833478799638
9,9,0,9,5,1,0.42973067430886774
3,5,1,3,5,4,0.955411928009735
5,8,2,5,7,1,0.6777285543970231
7,3,5,9,6,3,0.7640987670454689
9,1,9,1,9,9,0.39897049690955955
6,7,6,5,9,0,0.6043784575196702
1,8,6,6,2,7,0.5604821115422259
5,4,2,4,2,3,0.9498764031841848
8,4,9,4,6,3,0.687076303651824
1,0,1,3,2,6,0.9054079975450382
6,0,3,9,6,8,0.6205080645562439
4,4,5,8,7,8,0.954345508658802
4,5,9,6,0,5,0.7193533345702814
6,8,2,1,6,3,0.893725564621359
6,6,1,4,3,4,0.9307065961432732
4,5,9,8,6,1,0.8398653831237537
9,8,2,2,6,0,0.7925128738562888
3,1,4,6,6,6,0.9507533425694162
2,3,6,8,7,3,0.8352527674440728
3,7,0,2,0,7,0.5405456501549534
9,0,1,2,1,6,0.35571830397347753
4,3,2,6,4,0,0.779401977435616
5,9,2,4,5,7,0.8040615511748868
3,7,2,4,2,9,0.550754982647911
0,0,8,7,4,7,0.898617719598769
1,7,8,7,9,1,0.38704859072910497
8,0,0,6,6,5,0.4316996212631575
5,2,5,2,1,8,0.6146557970897653
1,4,1,3,2,9,0.6259086414023368
7,1,6,1,8,4,0.6260985705986053
8,7,9,0,0,0,0.549799247096767
2,3,0,4,6,6,0.9220811435408379
9,4,6,7,4,2,0.8167026522182722
8,8,8,6,7,4,0.9015967399321603
5,4,4,2,5,0,0.8374550784130942
3,4,3,1,2,1,0.9456430632992165
8,8,7,8,7,8,0.9919011549365582
9,7,0,7,2,6,0.6178712507324573
1,8,1,0,6,3,0.6454392469165047
0,7,4,1,6,9,0.5600726958227017
9,7,8,5,1,3,0.8665391024762383
0,3,3,5,7,2,0.801689409793459
2,7,1,7,1,3,0.6014248646729327
1,7,8,9,9,7,0.7286590805494072
9,7,3,1,7,7,0.9150932521601021
9,3,9,2,0,4,0.43399221041868996
1,6,6,2,8,8,0.7332044945196327
8,8,8,4,2,3,0.9076460273716608
8,9,5,9,5,9,0.7859880498820951
6,8,3,6,0,8,0.5667206305860981
6,0,5,5,4,3,0.7428702566964674
1,8,9,8,1,2,0.6523527706824891
2,3,2,6,3,7,0.7730624297292751
5,4,4,8,4,4,0.8684630734293607
1,8,9,8,3,0,0.698247711039066
7,6,3,9,9,3,0.6569567957626485
0,3,9,1,3,2,0.5627232901303812
1,5,4,1,8,4,0.7232745075465967
6,0,7,4,3,0,0.6061602903572127
9,8,0,5,5,3,0.782335449086063
0,3,2,5,2,5,0.8197009393403959
8,9,4,6,8,3,0.7878167757097436
1,2,4,4,1,7,0.7817724928004932
8,9,5,4,0,8,0.6062668208597691
3,2,3,9,8,8,0.7622316550228386
1,3,9,6,1,6,0.7496231820488002
4,7,9,9,8,6,0.9195832303062413
1,5,1,2,8,8,0.8832925456838691
7,1,7,9,9,4,0.5744226398415045
5,1,8,6,8,1,0.6207381329413234
8,8,2,9,6,8,0.7053727730531683
8,4,5,1,8,2,0.5638187051974485
4,4,9,3,4,6,0.7614573551427004
3,5,2,9,2,7,0.4745553728443625
6,3,6,6,5,8,0.9141116126237387
2,2,6,4,7,3,0.8291112878038092
3,3,3,8,3,9,0.6390627715511602
8,6,5,5,3,9,0.8163152729490553
9,0,0,1,3,3,0.584458825037843
7,7,1,9,0,6,0.448669199019334
7,8,5,7,2,7,0.785413967598442
5,4,1,6,5,7,0.8113188775025105
6,4,4,4,5,4,0.9731983397768453
1,5,8,7,8,2,0.7308268953084195
5,7,3,2,6,6,0.9364799741813091
2,8,3,1,3,7,0.6697782366039055
7,4,0,8,6,0,0.4065836789782495
0,0,1,5,1,6,0.7646142891525088
7,8,8,5,5,1,0.8102918927721979
1,7,2,6,0,0,0.7169342278644237
2,5,3,1,0,9,0.4750631846392414
2,5,5,6,7,4,0.8025120650899483
6,8,8,4,3,9,0.6358050132598506
3,3,2,3,5,1,0.9007513001753665
2,9,3,7,6,8,0.5392347453777786
1,7,2,9,2,3,0.5281959903738989
4,0,7,7,4,0,0.7915421736217676
1,1,3,7,5,0,0.7662378511123044
5,5,0,5,8,0,0.5010364510043513
0,7,7,6,8,2,0.4911223818962263
9,8,0,4,4,0,0.7700141795619023
8,9,9,7,8,0,0.5895446562118642
3,5,7,8,4,3,0.9604321689812014
2,9,2,0,5,6,0.6682011115461017
7,6,4,4,1,3,0.9656868690624626
3,0,7,0,1,4,0.6209614476578911
3,8,2,0,0,0,0.7883078264215774
3,0,2,2,1,4,0.8736007783073199
3,0,3,4,4,1,0.8874538339550762
4,1,2,5,9,8,0.8809063876925165
4,2,0,0,0,5,0.8254745922504542
8,4,4,1,3,7,0.7548004224753824
2,2,8,9,9,9,0.9963804901055661
8,1,7,6,1,0,0.6875309852006265
8,3,6,6,6,2,0.6887280072396326
8,5,2,9,1,7,0.47114212948281825
0,4,5,5,6,7,0.847654028923254
5,9,2,9,7,1,0.473506578107036
2,6,2,9,0,0,0.5698522404269581
1,1,8,1,9,7,0.6649437513479513
8,0,8,4,2,5,0.4929448290461795
8,6,4,8,0,3,0.8016116139241998
2,0,8,5,1,1,0.8976004193081946
5,8,3,5,9,2,0.6228645083410771
9,5,9,0,0,1,0.38983576757106614
9,9,8,5,3,1,0.9115663194996292
5,9,9,8,4,4,0.9210255475611608
2,8,6,7,9,0,0.36229574046642743
0,3,4,3,2,4,0.9047182458379754
1,4,8,8,4,6,0.8836427017018138
7,4,3,4,3,1,0.8973380223426928
1,9,1,8,3,2,0.37919973619090097
0,7,7,0,1,2,0.41924936420594927
5,6,6,9,2,5,0.9118713683477124
1,0,5,5,2,1,0.9902440388957743
0,9,5,0,0,1,0.3669384065097631
5,1,1,5,0,9,0.4033419780674336
7,6,6,3,3,6,0.8543934119262743
4,6,9,5,5,2,0.8684104142556686
0,7,7,6,5,3,0.7302089133371316
5,5,1,8,3,0,0.6900595342553549
6,2,2,6,6,7,0.7964568132116713
8,3,6,7,5,8,0.8065934024973179
8,4,0,2,3,3,0.8701096686768901
8,4,1,2,0,4,0.813117060768048
2,3,6,0,0,6,0.5684924591827978
8,2,0,2,6,6,0.7754839693842808
6,5,5,8,5,4,0.9343145151566516
0,7,4,0,7,7,0.6054497037745269
4,0,8,8,8,3,0.7286574153477504
6,1,9,5,2,3,0.7660933946617415
9,6,3,8,2,3,0.7376592793975039
4,2,4,8,8,7,0.867703824198256
1,6,6,3,9,3,0.5797000378920596
3,1,6,1,0,2,0.7744967118557695
4,3,8,0,3,2,0.5816761130801872
0,2,8,0,6,0,0.4120953961310208
6,9,2,2,7,6,0.9279954371649087
5,9,5,5,6,3,0.8756497631672823
7,0,6,2,1,6,0.49726548581280294
8,0,6,5,1,3,0.6206445488906829
3,8,4,0,2,4,0.6615788579266418
7,9,1,1,8,5,0.9232892235056429
7,0,8,5,2,5,0.6119431843300215
6,6,5,2,9,2,0.6040095966503402
5,3,9,5,0,3,0.8582181831900737
3,7,9,6,9,5,0.710761819184699
9,8,8,5,3,9,0.7839960310382809
3,7,5,4,6,6,0.901349541258681
6,1,1,7,3,4,0.5565180211926382
8,4,4,8,3,5,0.8109088851625732
3,1,8,4,6,9,0.8241651223044023
3,3,2,7,6,7,0.8090693268948687
0,2,7,4,6,9,0.868335968512389
2,1,1,0,6,7,0.9911561987734695
7,1,8,0,0,3,0.42916385869133966
0,2,0,5,1,8,0.5778696248032973
9,4,5,9,7,3,0.693991103853784
7,0,2,3,8,0,0.40301603367183864
0,3,8,5,3,7,0.7655124647929169
9,2,0,3,0,1,0.6752023689454686
3,6,5,9,1,3,0.8581105946502271
1,1,5,9,4,4,0.9083039019148805
5,8,2,6,0,7,0.5751415100235295
5,2,1,4,6,9,0.8104431110791293
9,2,7,2,5,4,0.5627373261530919
1,3,9,5,6,3,0.8405101115505239
4,1,1,0,0,3,0.917554397926325
1,8,5,3,6,3,0.6554689422069709
5,1,2,5,4,3,0.8273313565970111
3,5,3,9,9,9,0.7057695277235605
3,5,9,0,1,2,0.47814817766655787
9,6,0,6,4,4,0.7116149904306394
0,9,0,1,1,2,0.4976084593796799
7,8,5,6,4,5,0.9770593460410848
8,2,9,1,2,5,0.40174688293190125
9,1,9,7,8,6,0.5307341053786946
0,7,4,4,7,9,0.6213434749504094
4,3,0,2,5,8,0.925412507099346
0,7,4,9,0,1,0.5265328862113862
7,7,2,5,3,6,0.8980191783603202
0,3,1,5,6,4,0.8141166051608846
3,1,7,0,3,6,0.6395306943993572
2,4,5,6,7,3,0.8612507654647593
7,2,7,1,9,2,0.45487698783637737
8,9,6,7,5,8,0.927333050549949
6,3,5,7,7,7,0.9028707954295999
6,6,0,3,1,7,0.7742679032166486
9,1,6,7,6,3,0.6074358952354509
1,6,1,1,6,0,0.6466700063454935
9,9,9,2,2,0,0.7280591075176495
1,0,3,4,2,7,0.8440104953483748
6,4,9,2,9,7,0.6311017960789412
5,3,7,8,1,4,0.8922984447164861
0,2,2,1,2,2,0.9542914711147346
0,9,8,9,7,9,0.5322597409974856
4,0,4,8,4,2,0.7906260952026292
5,8,6,0,7,6,0.7456336158400386
1,1,6,4,8,7,0.9762293301952121
6,9,8,8,6,2,0.8268688443710835
9,6,7,6,0,5,0.815703295908556
2,4,1,1,3,8,0.7855635223234918
8,3,1,5,6,1,0.6682970789920762
6,7,7,8,7,7,0.9887594517682173
5,5,7,6,8,5,0.9520411444245311
9,9,7,0,6,0,0.47857653197856914
7,3,2,2,9,8,0.9155882301028251
1,1,8,1,1,6,0.5623628802154469
4,6,9,7,5,7,0.8911394730685821
2,1,1,1,7,2,0.8292475703896489
9,9,5,2,7,5,0.8661380566268363
7,6,5,7,1,7,0.7208882538811291
3,0,4,0,9,2,0.5605680483540499
5,9,9,1,7,7,0.5755999401786629
0,8,9,5,0,0,0.5078291133428697
5,7,8,7,6,1,0.8026343823028887
7,2,8,7,0,2,0.8079836776089465
5,2,0,4,0,5,0.71069312750723
4,3,7,4,0,5,0.7776264553346173
4,7,0,5,4,0,0.6751351551409899
4,8,5,3,5,2,0.7817460204968539
4,7,1,5,9,1,0.43894986663077895
9,4,0,2,5,7,0.8235930432808994
0,5,5,1,1,0,0.7285794868810415
6,3,7,8,1,8,0.675586929077304
9,4,4,2,3,7,0.710459357667399
3,7,0,3,2,6,0.6868267677873273
2,2,6,3,1,8,0.6402781011672095
8,0,4,7,1,3,0.596497067764555
0,5,4,5,1,0,0.7900968326711924
2,1,0,4,1,8,0.6101511421416964
1,6,1,7,5,9,0.5861014073692974
4,0,4,6,7,4,0.8362358005045709
0,5,7,5,5,1,0.6607496192979891
0,7,7,4,8,9,0.658848208830931
2,0,9,5,9,6,0.8571251936606935
3,0,3,8,7,8,0.7577115298135427
5,8,2,5,0,9,0.4581860837483119
1,8,3,3,3,0,0.6389671975277669
3,4,2,8,4,4,0.7983469769624948
5,7,7,8,6,7,0.9600089216309127
1,9,0,1,4,2,0.5894260737381025
8,2,5,0,4,3,0.6195445476852232
2,2,3,8,6,5,0.8400033137561034
1,5,1,5,6,0,0.6020962837560903
9,6,1,5,6,1,0.7216553124013712
7,5,1,2,9,8,0.9631295040620464
3,5,9,0,7,2,0.41077958129203684
7,9,0,3,9,3,0.67851198678711
6,4,2,1,9,1,0.542463183338793
1,2,7,6,6,1,0.8459797523739958
4,9,1,2,6,7,0.7947559405242491
6,4,0,3,5,0,0.7549831728745675
0,7,8,4,2,0,0.6211041366169534
7,7,7,9,2,9,0.6766727669711904
7,0,9,6,9,7,0.586239799467949
3,0,4,3,8,1,0.7146530874825947
1,1,3,6,3,3,0.961742020185659
2,9,2,8,0,0,0.5506139379450065
1,1,4,0,1,1,0.9012287632284028
8,6,5,8,5,3,0.8691582979958393
8,0,3,5,7,9,0.6193195166403389
0,5,8,4,2,0,0.7305042358657267
8,4,2,6,2,1,0.8103426559857606
2,1,5,3,5,6,0.9612333802674745
3,8,6,8,4,3,0.8255695070580592
0,7,9,3,4,0,0.437707907939155
8,2,3,1,4,0,0.6934126997186629
0,9,9,3,0,6,0.21937494202148256
3,3,9,3,7,5,0.8039305022197507
1,4,0,1,7,0,0.6978097615754612
2,0,3,9,4,4,0.7571228250660587
1,2,9,4,4,5,0.7936176850364804
9,2,7,2,9,7,0.5343253776440613
4,8,7,4,4,1,0.8165655902989305
0,4,1,5,7,9,0.7887116782213921
0,0,2,0,9,1,0.5631446235761637
3,7,6,9,5,9,0.7517278593345483
0,0,1,4,7,2,0.7370724563531373
9,2,1,4,4,0,0.5522550587669839
6,3,0,9,9,5,0.39136770939505067
6,9,2,8,4,3,0.7457917919585063
5,7,6,9,1,8,0.6199655870412063
9,3,4,2,3,9,0.5751801858581355
4,8,7,3,2,2,0.8185136638959946
8,6,4,7,9,8,0.9059790118682387
0,1,8,0,0,6,0.3710225181495352
3,2,3,4,0,9,0.4467203273397197
2,8,4,8,6,8,0.6783189868523345
6,3,5,9,5,8,0.7758952088740743
5,9,5,0,4,6,0.7204141145490384
2,5,2,6,5,5,0.8379916930654189
0,9,4,1,1,8,0.27497010642013237
7,4,8,9,2,0,0.9040245411996118
4,1,0,3,2,7,0.7027806942204148
9,2,1,5,4,0,0.5359483897548424
6,7,9,5,0,5,0.7403925571780577
0,0,6,7,4,9,0.7892097905752198
0,1,5,7,2,1,0.9601417677054868
4,8,4,5,3,6,0.841318911285224
8,1,3,3,8,6,0.7235410034159874
8,0,1,6,9,8,0.5401817174588953
0,9,7,9,5,4,0.5053955718118827
8,6,8,8,4,4,0.9699612508531246
0,4,9,5,4,6,0.7479272491431497
5,2,5,6,6,1,0.7908213563348329
7,4,7,3,1,9,0.5285531685063001
1,1,2,7,4,5,0.8599993677592462
7,5,5,3,3,5,0.9217926645996088
3,9,3,8,0,7,0.4045341532307505
7,2,2,4,8,4,0.6949017430801999
9,3,0,3,9,8,0.7357484491321862
1,5,3,4,1,7,0.7339550495590584
2,7,8,0,4,7,0.44273405580930525
0,7,4,4,4,2,0.6869103455778754
1,6,4,5,5,0,0.6422441458160272
0,6,0,7,5,6,0.5340620232628893
6,7,2,7,5,3,0.8011443750958124
8,5,8,6,5,7,0.8698630405996817
7,4,7,3,6,2,0.7917764401454626
5,4,5,0,0,1,0.8804234593304409
2,2,7,2,4,5,0.8566626366662775
4,9,4,9,5,2,0.581170361036228
7,9,8,9,6,1,0.837597975195253
9,5,5,5,1,9,0.542929897259271
3,1,5,7,0,1,0.9448068474605908
1,8,6,9,5,9,0.5617462569482856
3,5,7,3,3,7,0.8283329964578632
8,2,5,4,8,6,0.7736661168161832
4,9,3,2,7,5,0.838954182183853
5,7,0,4,5,0,0.6661408698752351
1,8,6,8,7,0,0.4505575671846367
8,6,7,1,1,3,0.786659708870695
1,1,1,4,7,6,0.9441639362335628
7,5,5,8,5,9,0.7881811358018035
8,8,5,9,7,9,0.8734461426715817
1,2,7,4,7,1,0.7374035630738349
2,2,1,5,3,3,0.9073151626542628
4,3,0,9,5,1,0.4704254079359024
2,7,1,7,3,7,0.538801450782087
0,5,8,1,4,8,0.4594494235869862
6,6,9,2,6,7,0.6286199981110031
8,7,0,8,8,1,0.41274255828827716
4,3,4,5,2,4,0.9549197262889801
7,1,2,3,1,1,0.7891521755127534
6,7,1,3,0,5,0.8568489863749683
9,0,8,0,2,4,0.3029470209635453
3,6,0,3,0,4,0.7960997230609811
2,1,7,4,3,3,0.9058397510589924
2,4,0,2,6,4,0.9107585986217571
9,6,7,9,5,9,0.7972879871531456
0,7,0,1,1,5,0.6009121412779815
1,9,8,9,5,1,0.5397277828336879
7,1,5,9,7,1,0.5729754448294639
8,7,9,0,0,1,0.5222402098291586
5,7,2,8,7,4,0.7012228156597374
2,7,5,3,5,2,0.7221199519044263
1,8,1,4,2,9,0.44378326676803087
7,0,3,5,7,7,0.663440813415048
1,1,2,4,9,7,0.9177561354898982
1,4,6,3,0,4,0.7693163840071792
3,9,6,2,8,0,0.3717876327027158
6,3,2,5,7,8,0.8303040218679254
8,0,0,4,9,6,0.4886080145678114
9,0,4,5,4,4,0.5340421034159811
7,5,2,2,7,5,0.942543508521748
1,8,5,6,6,0,0.5096011449671162
7,0,1,3,4,4,0.7302848724278593
3,0,8,6,4,5,0.9308286887787499
2,2,8,3,7,6,0.853879090285988
3,8,0,4,0,4,0.7080977130905564
4,0,9,6,8,9,0.8524093284748181
6,7,6,3,2,0,0.8978652817351628
0,8,8,3,3,2,0.5015542917265412
8,6,9,9,8,4,0.8886796120691223
5,3,6,4,3,1,0.9035627711515709
0,2,2,8,2,5,0.6268472328302566
1,8,2,5,7,6,0.680440212444919
4,6,2,3,0,1,0.9597157424146986
8,7,0,0,1,6,0.8420748379572831
9,9,9,6,9,0,0.49420703742437405
9,9,3,7,3,7,0.8182264038516573
5,4,3,8,8,5,0.8274339997907688
8,7,7,7,4,8,0.8823739975851351
6,9,4,9,1,6,0.6159012426534085
0,4,1,7,7,9,0.6521059916295932
1,2,6,2,7,8,0.8864162872033172
0,5,6,1,7,3,0.6366691961355844
0,3,5,6,5,0,0.7800279629937342
0,2,7,3,2,2,0.8497091255863147
7,0,3,8,1,0,0.5940681373741158
1,1,4,0,2,8,0.6665433418917184
8,5,6,2,8,9,0.8471656613925405
0,9,7,8,8,8,0.5129559188805546
5,6,3,7,1,2,0.9119325254669978
1,7,2,3,3,7,0.6593934890451492
0,5,5,7,3,8,0.6926341169981916
7,6,5,1,3,0,0.816812567030324
5,1,6,7,1,7,0.6705452176830827
7,0,8,8,5,4,0.743391292261498
4,2,8,3,7,9,0.8454911437161582
9,0,6,7,0,1,0.5844007144734553
9,0,7,0,3,2,0.31719697365551397
7,6,2,9,4,7,0.6994558660852688
7,9,5,8,3,7,0.8306482071545154
3,1,9,3,9,5,0.6749586715324372
1,6,5,5,3,2,0.8546627829086539
7,2,9,2,6,2,0.397868457931909
8,5,2,1,5,0,0.8092135430836218
7,6,9,7,7,9,0.9354408794151399
3,2,4,5,9,1,0.6213270774560046
0,2,5,9,3,8,0.6850283707116228
2,0,2,8,9,2,0.4934695257818217
3,8,0,6,8,5,0.5822073670621661
4,6,1,3,5,2,0.9294249161739878
7,2,6,4,6,0,0.5943252357216285
2,6,2,7,1,4,0.6669804470131285
0,3,1,9,9,8,0.5705629049825526
5,4,6,8,5,0,0.8604129827461895
5,0,8,0,3,3,0.48420854926742707
1,6,9,2,0,4,0.42159973632975883
7,7,9,7,5,5,0.9905432918020599
0,1,1,6,5,5,0.8391265009725775
6,0,2,6,8,7,0.6227375886277022
5,8,0,3,6,8,0.8258788872518655
1,1,5,0,7,7,0.8700046777462954
6,9,6,9,8,2,0.6308504469268709
0,8,1,8,2,4,0.36156005745072517
7,9,5,0,7,9,0.8011905991293539
5,6,2,7,2,0,0.7856512765138188
3,0,7,4,2,8,0.6612324246067762
8,1,2,4,0,5,0.5288849748402553
0,0,9,8,8,7,0.9877037588174796
2,3,4,6,0,0,0.972358989611448
3,3,1,5,2,2,0.9066527506555476
8,1,7,1,7,3,0.4201857949063575
0,6,6,0,5,4,0.5474288566822466
7,2,7,5,5,1,0.7372513574251169
8,1,8,9,2,1,0.6663106888469981
9,4,2,0,3,4,0.8046395595930207
6,3,9,0,3,8,0.36951211916515553
4,9,8,2,4,3,0.6448141059236536
8,5,8,5,0,3,0.8536107378044272
5,2,0,6,1,6,0.6018861003523339
6,6,1,9,1,0,0.5867990564979858
0,7,2,9,1,9,0.18050163320830367
6,9,8,8,4,9,0.802902061141676
0,4,5,8,3,7,0.8090748204319228
9,5,2,0,7,4,0.8223835872964754
1,9,1,5,8,7,0.5201199606556223
9,5,7,5,5,4,0.8499878051825382
8,9,7,8,6,0,0.7840679007209053
5,8,0,5,0,4,0.6861578122582491
4,2,6,3,7,9,0.9271340268678477
1,2,6,1,3,1,0.7883886050429788
1,1,0,9,9,8,0.5128223621654131
2,2,8,1,6,3,0.6592562839146875
6,1,3,7,6,0,0.538267267755183
4,2,9,8,8,7,0.9671374839313209
1,9,9,5,6,4,0.5379499375155589
1,8,9,7,0,4,0.6052469122948289
6,8,2,5,9,5,0.8478486286364257
7,8,9,4,4,4,0.8305489418624529
3,1,4,5,6,4,0.9352496564972032
8,7,7,1,1,6,0.7070932140515852
9,3,8,9,9,4,0.6543673393496834
8,6,1,1,9,1,0.6294588013379501
6,5,8,8,1,3,0.9853600742429433
4,4,2,9,6,2,0.6430536343283002
7,2,0,6,7,6,0.6797392472999325
6,2,4,0,7,9,0.7769945321614978
8,2,3,4,4,4,0.8119315727925474
7,9,7,0,2,8,0.5345530701530433
6,7,3,5,4,3,0.9491111349060655
6,1,2,7,3,7,0.6509861126935877
8,3,9,2,8,6,0.5645844676465243
5,0,4,6,9,7,0.8192144230446524
3,1,8,1,9,4,0.5510733475737397
1,0,7,9,6,6,0.9743251329111279
4,7,9,9,4,0,0.8178035309270948
4,6,8,8,6,5,0.942816151444065
2,4,4,9,6,5,0.756324294501223
0,2,0,2,8,5,0.8730727865305673
0,0,4,9,7,8,0.850127218891475
2,2,6,5,9,1,0.6224599888698815
1,9,3,0,6,4,0.5825290469208616
6,4,9,0,0,9,0.24492867874632918
3,9,0,1,0,7,0.4658820909282606
8,5,3,0,4,8,0.8380758228926313
4,3,9,2,6,8,0.6927809672554247
1,5,6,0,3,4,0.6419517483316671
7,3,5,6,9,4,0.7753246033146416
2,1,4,5,6,5,0.9716248119867682
9,4,1,7,3,7,0.5853687350520504
6,5,8,9,1,5,0.8695854762348944
1,7,4,7,6,7,0.6666029489669288
2,8,6,8,9,8,0.7909585664606791
2,6,3,2,4,2,0.9080344370900861
5,7,6,3,9,5,0.8163047522914931
4,5,3,7,1,9,0.5349835780449277
0,8,1,8,2,0,0.30300574563709376
2,6,6,4,1,1,0.878610625558038
8,5,3,3,5,8,0.8997531718231163
7,8,4,9,8,8,0.8148295635900836
8,0,4,5,7,6,0.6143982465386199
4,4,6,0,0,1,0.7381455229028485
9,1,4,5,1,1,0.6022629058762893
6,1,8,3,7,4,0.676724545258535
4,0,7,8,2,7,0.7261504240208336
9,1,7,7,6,8,0.5768308544279829
8,7,0,8,7,2,0.4947695609905107
9,1,8,9,4,3,0.5902108270620758
2,9,7,8,0,9,0.39719441220452995
2,2,0,3,3,2,0.9121354654336187
0,5,2,4,7,9,0.7581600130174989
9,1,7,0,1,9,0.19349989237460546
1,0,2,0,4,5,0.9611772632582369
0,8,0,1,9,9,0.5772937810554694
5,2,1,3,5,2,0.8126321792114395
1,5,9,3,7,0,0.4275608124256635
3,1,9,9,2,3,0.9795159954170247
8,5,6,5,1,0,0.9107442728681256
0,0,1,9,8,1,0.42271542764731834
1,3,8,8,0,9,0.4692448501043787
0,0,9,4,4,6,0.8058929744964648
8,2,4,8,0,1,0.7335926682166544
3,1,6,4,9,3,0.7383871038706202
2,4,7,3,5,5,0.9056082517918079
9,5,7,8,2,9,0.6005555695261299
6,4,7,2,6,5,0.8196122917105148
3,1,3,6,8,5,0.8477577813343175
0,3,5,7,8,9,0.9447888169868677
3,6,9,8,3,5,0.899665813291943
0,1,1,7,9,4,0.6825867886448185
4,6,1,4,3,0,0.8482213593936666
0,7,9,2,1,4,0.44955710448112857
1,2,1,6,4,6,0.8018996729958592
2,8,4,7,1,1,0.7771716388021039
0,9,6,1,0,2,0.4274109532595199
5,8,1,2,7,2,0.7602459692544866
5,6,3,6,1,8,0.6947663399420427
4,9,5,1,7,8,0.7765178290680215
2,5,2,4,7,9,0.9301797311989577
1,7,1,9,8,8,0.4402245957572371
7,4,2,1,3,6,0.8814341541939692
6,7,5,5,5,2,0.9355682847103322
4,2,6,4,6,6,0.9497580081312728
8,7,6,6,4,8,0.9151826793369882
9,0,0,1,1,5,0.40289927841562584
5,5,6,9,0,5,0.7273727987876129
3,5,7,7,8,3,0.7723902735575942
5,0,1,0,9,0,0.4189423686861841
9,0,1,8,7,7,0.2858754303603276
9,6,0,0,2,2,0.9220428433334578
1,6,8,1,2,7,0.4066168682924848
3,0,7,8,7,6,0.9229982221433489
3,4,0,4,2,7,0.7458567113893069
1,1,0,1,1,7,0.7265680703203249
6,7,3,0,8,6,0.9361713860394256
5,0,4,2,6,6,0.8184833877629275
6,7,3,7,7,4,0.8398657577190768
3,2,8,0,9,3,0.4922423344216802
6,5,3,2,9,0,0.48562822070051076
8,1,1,6,3,0,0.5417677421903904
5,4,9,0,6,3,0.49848903937805616
5,0,3,7,7,6,0.7693875098615025
7,2,0,2,2,4,0.7757045230237151
9,7,2,9,9,8,0.6765842513331052
3,4,1,4,7,6,0.9120327030451452
3,2,7,3,0,1,0.8921104288335749
1,9,2,1,5,7,0.5696778239100033
3,3,4,5,6,7,0.9734330191948872
7,8,6,8,3,9,0.793216641204285
8,3,5,1,4,1,0.6524849789677654
5,9,0,4,4,8,0.7264893690476706
4,8,5,4,0,5,0.7461291443556151
5,5,9,1,8,0,0.3600397833373075
2,9,6,3,4,0,0.5432429517017164
2,3,4,0,9,0,0.5290155899988804
3,3,2,9,4,8,0.6413059427739959
0,4,0,3,4,3,0.8274311514680459
6,0,8,4,2,9,0.42496948558315717
2,3,4,6,9,7,0.9403679925455171
3,3,8,4,4,4,0.9177940143660815
1,3,6,4,7,1,0.712223165360606
3,4,9,5,2,5,0.849301581510184
7,3,2,3,1,5,0.8425082535569008
5,5,6,0,9,5,0.7093883524163686
8,8,7,9,9,0,0.4995863132055924
6,0,6,5,3,4,0.7157311795481048
4,2,6,4,2,8,0.7051280629291169
6,6,5,2,8,3,0.7384866502612916
8,1,5,8,4,2,0.625605177626759
8,2,2,4,8,4,0.7047538922068306
9,3,0,3,0,3,0.6632175653097727
7,5,3,4,0,1,0.9553714929982537
3,1,4,7,3,9,0.6511661502202257
2,5,9,6,7,3,0.839794931926921
3,3,4,3,6,9,0.9376597979360684
8,1,9,1,5,4,0.3897280212994462
1,5,6,6,1,9,0.6218051228150894
7,9,0,3,7,6,0.8856724796998993
0,3,7,8,2,9,0.6230739616404525
8,5,5,6,4,3,0.9289096564951981
8,5,8,5,2,4,0.8976591801426684
2,2,2,6,3,2,0.8620364472379409
3,0,2,9,4,1,0.6307242671141458
3,4,3,2,4,7,0.912029267715838
1,1,6,8,0,3,0.9073659885011678
1,9,2,3,8,5,0.6043782158969442
6,7,5,7,5,2,0.9239199136611119
1,6,0,4,2,0,0.7393568303366203
8,3,2,2,8,0,0.5198133139857791
9,6,5,8,0,7,0.6184723739389811
2,9,7,1,8,5,0.40927194057614436
9,4,6,1,6,7,0.6966950531768051
5,6,3,5,3,8,0.7919671105698656
0,9,9,2,1,0,0.28797214796314274
0,8,8,6,1,9,0.3396822704864418
4,2,4,4,6,2,0.900897421230791
3,7,2,8,4,1,0.6377080564461785
8,3,4,4,7,8,0.8312470221096929
5,0,0,4,2,1,0.7248934183796457
1,5,1,0,4,6,0.891699244262181
3,7,5,6,6,3,0.8856500265314902
2,0,9,5,3,8,0.739519197238095
6,2,8,3,8,7,0.723094108701876
7,8,0,3,2,2,0.9398177234726361
4,6,6,7,2,2,0.9554256528371131
3,6,7,0,4,7,0.5833269933298695
2,4,4,6,8,8,0.9277002452148129
6,3,3,2,0,5,0.7821532402546089
8,4,3,6,8,5,0.7717987305485046
6,1,2,2,6,9,0.741763651940877
8,4,4,0,3,5,0.7675705625352334
4,1,1,1,0,4,0.8736385513393543
7,6,5,3,2,4,0.9148480992237472
3,9,0,0,0,3,0.6898795130418619
9,4,9,2,3,8,0.4333114465469564
7,1,3,3,6,4,0.7400571216900772
1,1,8,0,5,2,0.6061259777977661
7,7,4,6,1,9,0.5817938165307784
